,GEOID,Longitude,Latitude,indicator,value,bin_value_bin
3052,17031710300,-87.6611057,41.7540485,"Violent crime (crimes), 2016-2020",31.4,2.0
3053,17031710400,-87.6709328,41.7539184,"Violent crime (crimes), 2016-2020",71.0,3.0
3054,17031710500,-87.6707874,41.7475316,"Violent crime (crimes), 2016-2020",83.8,3.0
3055,17031710600,-87.6609434,41.74766,"Violent crime (crimes), 2016-2020",58.0,3.0
3056,17031710700,-87.656884,41.74711,"Violent crime (crimes), 2016-2020",56.8,3.0
3057,17031710800,-87.6488126,41.7478366,"Violent crime (crimes), 2016-2020",99.2,3.0
3058,17031710900,-87.6396893,41.7421461,"Violent crime (crimes), 2016-2020",61.2,3.0
3059,17031711000,-87.6485811,41.7396436,"Violent crime (crimes), 2016-2020",66.4,3.0
3060,17031711100,-87.6583002,41.7395016,"Violent crime (crimes), 2016-2020",44.6,3.0
3061,17031711200,-87.6698252,41.7405561,"Violent crime (crimes), 2016-2020",48.8,3.0
3062,17031711300,-87.6672855,41.7335044,"Violent crime (crimes), 2016-2020",16.6,1.0
3063,17031711400,-87.6521168,41.7336614,"Violent crime (crimes), 2016-2020",56.4,3.0
3064,17031711500,-87.6386888,41.7324402,"Violent crime (crimes), 2016-2020",34.2,2.0
3065,17031720100,-87.6747355,41.7276164,"Violent crime (crimes), 2016-2020",4.4,0.0
3066,17031720200,-87.6660545,41.7130417,"Violent crime (crimes), 2016-2020",15.6,1.0
3067,17031720300,-87.6771439,41.7139198,"Violent crime (crimes), 2016-2020",6.0,0.0
3068,17031720400,-87.6866686,41.7099918,"Violent crime (crimes), 2016-2020",3.0,0.0
3069,17031720500,-87.6891011,41.7028353,"Violent crime (crimes), 2016-2020",4.8,0.0
3070,17031720600,-87.677207,41.7027764,"Violent crime (crimes), 2016-2020",1.4,0.0
3071,17031720700,-87.6651388,41.7031071,"Violent crime (crimes), 2016-2020",12.4,1.0
3072,17031730100,-87.6384256,41.7251952,"Violent crime (crimes), 2016-2020",18.0,1.0
3073,17031730201,-87.6579016,41.7268625,"Violent crime (crimes), 2016-2020",86.8,3.0
3074,17031730202,-87.6485425,41.7264299,"Violent crime (crimes), 2016-2020",31.8,2.0
3075,17031730300,-87.6645667,41.7274693,"Violent crime (crimes), 2016-2020",7.2,0.0
3076,17031730400,-87.6526479,41.7178408,"Violent crime (crimes), 2016-2020",55.8,3.0
3077,17031730500,-87.6381377,41.7142653,"Violent crime (crimes), 2016-2020",65.4,3.0
3078,17031730600,-87.6504857,41.7106003,"Violent crime (crimes), 2016-2020",27.4,2.0
3079,17031730700,-87.6500793,41.7030817,"Violent crime (crimes), 2016-2020",35.8,2.0
3080,17031740100,-87.6986083,41.6972859,"Violent crime (crimes), 2016-2020",4.2,0.0
3081,17031740200,-87.7127057,41.7047017,"Violent crime (crimes), 2016-2020",4.6,0.0
3082,17031740300,-87.7107233,41.6950694,"Violent crime (crimes), 2016-2020",3.2,0.0
3083,17031740400,-87.7193158,41.6872391,"Violent crime (crimes), 2016-2020",6.0,0.0
3084,17031750100,-87.6520283,41.6958345,"Violent crime (crimes), 2016-2020",35.2,2.0
3085,17031750200,-87.6714247,41.6956646,"Violent crime (crimes), 2016-2020",11.2,1.0
3086,17031750300,-87.6861726,41.6953911,"Violent crime (crimes), 2016-2020",2.8,0.0
3087,17031750400,-87.685071,41.6856566,"Violent crime (crimes), 2016-2020",3.0,0.0
3088,17031750500,-87.6712334,41.6846153,"Violent crime (crimes), 2016-2020",43.2,2.0
3089,17031750600,-87.6520493,41.6886312,"Violent crime (crimes), 2016-2020",47.2,3.0
3090,17031760801,-87.8448495,41.9834867,"Violent crime (crimes), 2016-2020",5.4,0.0
3091,17031760802,-87.842626,41.9561257,"Violent crime (crimes), 2016-2020",2.2,0.0
3092,17031760803,-87.8441529,41.9753473,"Violent crime (crimes), 2016-2020",6.0,0.0
3093,17031770602,-87.9074973,42.011911,"Violent crime (crimes), 2016-2020",0.0,0.0
3094,17031770700,-87.8694195,41.9854352,"Violent crime (crimes), 2016-2020",0.0,0.0
3095,17031770902,-87.836184,41.9700657,"Violent crime (crimes), 2016-2020",,
3096,17031810400,-87.8294387,41.9875737,"Violent crime (crimes), 2016-2020",3.0,0.0
3097,17031823304,-87.7027707,41.681416,"Violent crime (crimes), 2016-2020",,
3098,17031830500,-87.7193198,41.8291245,"Violent crime (crimes), 2016-2020",25.4,2.0
3099,17031830600,-87.6735738,42.001698,"Violent crime (crimes), 2016-2020",21.2,1.0
3100,17031830700,-87.6606982,41.9583016,"Violent crime (crimes), 2016-2020",65.2,3.0
3101,17031830800,-87.6765775,41.9651413,"Violent crime (crimes), 2016-2020",4.6,0.0
3102,17031830900,-87.6853728,41.9286297,"Violent crime (crimes), 2016-2020",19.0,1.0
3103,17031831000,-87.6769976,41.9147957,"Violent crime (crimes), 2016-2020",11.8,1.0
3104,17031831100,-87.7174955,41.9428559,"Violent crime (crimes), 2016-2020",51.0,3.0
3105,17031831200,-87.73226,41.9153214,"Violent crime (crimes), 2016-2020",32.6,2.0
3106,17031831300,-87.7442596,41.9077662,"Violent crime (crimes), 2016-2020",34.0,2.0
3107,17031831400,-87.7560884,41.8691188,"Violent crime (crimes), 2016-2020",112.4,3.0
3108,17031831500,-87.7880224,41.9276414,"Violent crime (crimes), 2016-2020",19.0,1.0
3109,17031831600,-87.7976148,41.9256105,"Violent crime (crimes), 2016-2020",29.2,2.0
3110,17031831700,-87.7452551,41.9526506,"Violent crime (crimes), 2016-2020",12.0,1.0
3111,17031831800,-87.7164527,41.9782333,"Violent crime (crimes), 2016-2020",22.8,2.0
3112,17031831900,-87.6687907,41.945169,"Violent crime (crimes), 2016-2020",5.0,0.0
3113,17031832000,-87.6542982,41.9462941,"Violent crime (crimes), 2016-2020",28.8,2.0
3114,17031832100,-87.6532413,41.9528214,"Violent crime (crimes), 2016-2020",24.0,2.0
3115,17031832200,-87.6799764,41.9204822,"Violent crime (crimes), 2016-2020",9.8,0.0
3116,17031832300,-87.6714489,41.919207,"Violent crime (crimes), 2016-2020",10.8,0.0
3117,17031832400,-87.6922565,41.9157411,"Violent crime (crimes), 2016-2020",17.8,1.0
3118,17031832500,-87.6641183,41.9218777,"Violent crime (crimes), 2016-2020",15.2,1.0
3119,17031832600,-87.6540551,41.9147492,"Violent crime (crimes), 2016-2020",22.4,2.0
3120,17031832900,-87.6619014,41.8741811,"Violent crime (crimes), 2016-2020",12.6,1.0
3121,17031833000,-87.657249,41.8852863,"Violent crime (crimes), 2016-2020",54.6,3.0
3122,17031833100,-87.657046,41.8790778,"Violent crime (crimes), 2016-2020",42.6,2.0
3123,17031833300,-87.6541237,41.8716945,"Violent crime (crimes), 2016-2020",19.4,1.0
3124,17031833900,-87.5474226,41.7310321,"Violent crime (crimes), 2016-2020",52.4,3.0
3125,17031834000,-87.6295042,41.7275601,"Violent crime (crimes), 2016-2020",59.0,3.0
3126,17031834200,-87.5836069,41.7555676,"Violent crime (crimes), 2016-2020",111.2,3.0
3127,17031834300,-87.591788,41.7458348,"Violent crime (crimes), 2016-2020",86.0,3.0
3128,17031834400,-87.596303,41.7769504,"Violent crime (crimes), 2016-2020",49.0,3.0
3129,17031834500,-87.6253618,41.786032,"Violent crime (crimes), 2016-2020",42.4,2.0
3130,17031834600,-87.6343057,41.7872463,"Violent crime (crimes), 2016-2020",92.6,3.0
3131,17031834700,-87.6450334,41.7906903,"Violent crime (crimes), 2016-2020",56.6,3.0
3132,17031834800,-87.6450883,41.7836337,"Violent crime (crimes), 2016-2020",57.6,3.0
3133,17031834900,-87.6567361,41.7722986,"Violent crime (crimes), 2016-2020",68.0,3.0
3134,17031835000,-87.6860492,41.7828495,"Violent crime (crimes), 2016-2020",112.2,3.0
3135,17031835100,-87.686248,41.7901576,"Violent crime (crimes), 2016-2020",47.8,3.0
3136,17031835200,-87.7452866,41.7966437,"Violent crime (crimes), 2016-2020",14.4,1.0
3137,17031835500,-87.6325415,41.8163534,"Violent crime (crimes), 2016-2020",52.0,3.0
3138,17031835600,-87.6322016,41.8018345,"Violent crime (crimes), 2016-2020",45.6,3.0
3139,17031835700,-87.6275978,41.8128443,"Violent crime (crimes), 2016-2020",6.4,0.0
3140,17031835800,-87.6187192,41.8130462,"Violent crime (crimes), 2016-2020",29.6,2.0
3141,17031835900,-87.6214989,41.8201664,"Violent crime (crimes), 2016-2020",64.0,3.0
3142,17031836000,-87.6116844,41.8140036,"Violent crime (crimes), 2016-2020",36.8,2.0
3143,17031836100,-87.6186826,41.7998052,"Violent crime (crimes), 2016-2020",70.0,3.0
3144,17031836200,-87.6012847,41.7904691,"Violent crime (crimes), 2016-2020",14.6,1.0
3145,17031836300,-87.6017585,41.8015324,"Violent crime (crimes), 2016-2020",6.0,0.0
3146,17031836400,-87.5951761,41.8190118,"Violent crime (crimes), 2016-2020",25.4,2.0
3147,17031836500,-87.599456,41.8259463,"Violent crime (crimes), 2016-2020",19.4,1.0
3148,17031836600,-87.7088059,41.8986973,"Violent crime (crimes), 2016-2020",80.0,3.0
3149,17031836700,-87.7021747,41.8917041,"Violent crime (crimes), 2016-2020",64.8,3.0
3150,17031836800,-87.7149666,41.8850903,"Violent crime (crimes), 2016-2020",87.6,3.0
3151,17031836900,-87.7061362,41.8818831,"Violent crime (crimes), 2016-2020",25.2,2.0
3152,17031837000,-87.6986739,41.8783233,"Violent crime (crimes), 2016-2020",50.2,3.0
3153,17031837100,-87.6987204,41.8856736,"Violent crime (crimes), 2016-2020",56.6,3.0
3154,17031837300,-87.7055524,41.8716191,"Violent crime (crimes), 2016-2020",70.2,3.0
3155,17031837400,-87.6938013,41.8759745,"Violent crime (crimes), 2016-2020",63.2,3.0
3156,17031837800,-87.6841268,41.8847502,"Violent crime (crimes), 2016-2020",78.4,3.0
3157,17031838000,-87.6806525,41.8773662,"Violent crime (crimes), 2016-2020",58.4,3.0
3158,17031838100,-87.6716888,41.8786668,"Violent crime (crimes), 2016-2020",37.8,2.0
3159,17031838200,-87.6750794,41.8704157,"Violent crime (crimes), 2016-2020",34.6,2.0
3160,17031838300,-87.6384038,41.9015665,"Violent crime (crimes), 2016-2020",16.2,1.0
3161,17031838600,-87.7008236,41.8678233,"Violent crime (crimes), 2016-2020",74.2,3.0
3162,17031838700,-87.7201851,41.8625775,"Violent crime (crimes), 2016-2020",184.0,3.0
3163,17031838800,-87.5740611,41.6834042,"Violent crime (crimes), 2016-2020",56.6,3.0
3164,17031839000,-87.6314027,41.8710422,"Violent crime (crimes), 2016-2020",49.8,3.0
3165,17031839100,-87.6327465,41.8810263,"Violent crime (crimes), 2016-2020",173.8,3.0
3166,17031839200,-87.6220362,41.8420108,"Violent crime (crimes), 2016-2020",44.4,3.0
3167,17031839500,-87.6192919,41.8340975,"Violent crime (crimes), 2016-2020",30.4,2.0
3168,17031839600,-87.6192486,41.8274428,"Violent crime (crimes), 2016-2020",28.6,2.0
3169,17031839700,-87.6519488,41.8336508,"Violent crime (crimes), 2016-2020",18.6,1.0
3170,17031839800,-87.6431623,41.8350674,"Violent crime (crimes), 2016-2020",12.0,1.0
3171,17031839900,-87.648454,41.8273459,"Violent crime (crimes), 2016-2020",8.2,0.0
3172,17031840000,-87.6382978,41.8311713,"Violent crime (crimes), 2016-2020",8.2,0.0
3173,17031840100,-87.639203,41.8418308,"Violent crime (crimes), 2016-2020",10.2,0.0
3174,17031840200,-87.6491918,41.8445745,"Violent crime (crimes), 2016-2020",18.2,1.0
3175,17031840300,-87.6818808,41.8320984,"Violent crime (crimes), 2016-2020",22.0,1.0
3176,17031840400,-87.6671616,41.8339264,"Violent crime (crimes), 2016-2020",14.0,1.0
3177,17031840700,-87.6942666,41.8529302,"Violent crime (crimes), 2016-2020",46.6,3.0
3178,17031840800,-87.707371,41.8408329,"Violent crime (crimes), 2016-2020",17.6,1.0
3179,17031841000,-87.6101983,41.8475444,"Violent crime (crimes), 2016-2020",32.4,2.0
3180,17031841100,-87.6351083,41.8509934,"Violent crime (crimes), 2016-2020",68.2,3.0
3181,17031841200,-87.683342,41.8555618,"Violent crime (crimes), 2016-2020",35.6,2.0
3182,17031841300,-87.6842025,41.8439774,"Violent crime (crimes), 2016-2020",41.6,2.0
3183,17031841400,-87.7143926,41.853339,"Violent crime (crimes), 2016-2020",61.2,3.0
3184,17031841500,-87.7079132,41.8616224,"Violent crime (crimes), 2016-2020",91.0,3.0
3185,17031841600,-87.7076032,41.8553771,"Violent crime (crimes), 2016-2020",28.8,2.0
3186,17031841700,-87.7041819,41.8531302,"Violent crime (crimes), 2016-2020",39.0,2.0
3187,17031841800,-87.5994212,41.7663064,"Violent crime (crimes), 2016-2020",70.0,3.0
3188,17031841900,-87.642968,41.8678935,"Violent crime (crimes), 2016-2020",103.6,3.0
3189,17031842000,-87.6251702,41.83496,"Violent crime (crimes), 2016-2020",31.8,2.0
3190,17031842100,-87.7336103,41.8952785,"Violent crime (crimes), 2016-2020",87.0,3.0
3191,17031842200,-87.6501513,41.9051041,"Violent crime (crimes), 2016-2020",40.8,2.0
3192,17031842300,-87.6606908,41.9090015,"Violent crime (crimes), 2016-2020",40.0,2.0
3193,17031842400,-87.6300401,41.7424754,"Violent crime (crimes), 2016-2020",148.6,3.0
3194,17031842500,-87.6232157,41.7769506,"Violent crime (crimes), 2016-2020",120.4,3.0
3195,17031842600,-87.6516951,41.8162186,"Violent crime (crimes), 2016-2020",42.0,2.0
3196,17031842800,-87.6983044,41.8075339,"Violent crime (crimes), 2016-2020",57.4,3.0
3197,17031842900,-87.6729371,41.8631389,"Violent crime (crimes), 2016-2020",65.2,3.0
3198,17031843000,-87.7227489,41.8679365,"Violent crime (crimes), 2016-2020",134.0,3.0
3199,17031843100,-87.6994529,41.8626017,"Violent crime (crimes), 2016-2020",49.4,3.0
3200,17031843200,-87.6642169,41.8487153,"Violent crime (crimes), 2016-2020",34.0,2.0
3201,17031843300,-87.6925503,41.8637638,"Violent crime (crimes), 2016-2020",38.0,2.0
3202,17031843400,-87.7320218,41.8493274,"Violent crime (crimes), 2016-2020",52.6,3.0
3203,17031843500,-87.6975661,41.8409834,"Violent crime (crimes), 2016-2020",18.8,1.0
3204,17031843600,-87.6089488,41.8067653,"Violent crime (crimes), 2016-2020",35.4,2.0
3205,17031843700,-87.6907876,41.9448261,"Violent crime (crimes), 2016-2020",15.6,1.0
3206,17031843800,-87.6404756,41.8016566,"Violent crime (crimes), 2016-2020",30.4,2.0
3207,17031843900,-87.5761303,41.7789932,"Violent crime (crimes), 2016-2020",68.6,3.0
3208,17031980000,-87.9024376,41.9794191,"Violent crime (crimes), 2016-2020",10.6,0.0
3209,17031980100,-87.7509001,41.7859813,"Violent crime (crimes), 2016-2020",5.4,0.0
3210,17043840000,-87.9395607,41.9784876,"Violent crime (crimes), 2016-2020",0.0,0.0
3211,17043840801,-87.9316177,41.9517961,"Violent crime (crimes), 2016-2020",,
3212,17031010100,-87.6698316,42.0212564,"Eviction rate (% of renter-occupied households), 2018",0.8,2.0
3213,17031010201,-87.6801484,42.0160077,"Eviction rate (% of renter-occupied households), 2018",0.83,2.0
3214,17031010202,-87.6733216,42.0160507,"Eviction rate (% of renter-occupied households), 2018",0.68,2.0
3215,17031010300,-87.6665351,42.0159407,"Eviction rate (% of renter-occupied households), 2018",0.24,0.0
3216,17031010400,-87.6588157,42.0064109,"Eviction rate (% of renter-occupied households), 2018",0.64,1.0
3217,17031010501,-87.6639583,42.0094119,"Eviction rate (% of renter-occupied households), 2018",0.63,1.0
3218,17031010502,-87.6633273,42.0045173,"Eviction rate (% of renter-occupied households), 2018",0.57,1.0
3219,17031010503,-87.6631262,42.0003207,"Eviction rate (% of renter-occupied households), 2018",0.11,0.0
3220,17031010600,-87.667683,42.0062774,"Eviction rate (% of renter-occupied households), 2018",0.22,0.0
3221,17031010701,-87.6786204,42.0091482,"Eviction rate (% of renter-occupied households), 2018",1.02,2.0
3222,17031010702,-87.6727257,42.0090199,"Eviction rate (% of renter-occupied households), 2018",0.56,1.0
3223,17031020100,-87.6871169,42.015721,"Eviction rate (% of renter-occupied households), 2018",1.78,3.0
3224,17031020200,-87.6995191,42.0156903,"Eviction rate (% of renter-occupied households), 2018",1.49,2.0
3225,17031020301,-87.7051865,42.0068651,"Eviction rate (% of renter-occupied households), 2018",0.53,1.0
3226,17031020302,-87.6949634,42.0085406,"Eviction rate (% of renter-occupied households), 2018",0.29,1.0
3227,17031020400,-87.6859118,42.008488,"Eviction rate (% of renter-occupied households), 2018",0.8,2.0
3228,17031020500,-87.6841982,42.0013129,"Eviction rate (% of renter-occupied households), 2018",0.71,2.0
3229,17031020601,-87.7018025,42.0008746,"Eviction rate (% of renter-occupied households), 2018",0.47,1.0
3230,17031020602,-87.6936373,42.0013156,"Eviction rate (% of renter-occupied households), 2018",0.0,0.0
3231,17031020701,-87.7036897,41.9868915,"Eviction rate (% of renter-occupied households), 2018",0.0,0.0
3232,17031020702,-87.7048939,41.9941256,"Eviction rate (% of renter-occupied households), 2018",0.36,1.0
3233,17031020801,-87.6944149,41.9868081,"Eviction rate (% of renter-occupied households), 2018",0.25,0.0
3234,17031020802,-87.6946306,41.9940592,"Eviction rate (% of renter-occupied households), 2018",0.5,1.0
3235,17031020901,-87.6864264,41.9950577,"Eviction rate (% of renter-occupied households), 2018",1.15,2.0
3236,17031020902,-87.6786971,41.9942499,"Eviction rate (% of renter-occupied households), 2018",1.05,2.0
3237,17031030101,-87.655042,41.9913475,"Eviction rate (% of renter-occupied households), 2018",1.07,2.0
3238,17031030102,-87.6550225,41.9930264,"Eviction rate (% of renter-occupied households), 2018",0.58,1.0
3239,17031030103,-87.6551527,41.9955241,"Eviction rate (% of renter-occupied households), 2018",0.46,1.0
3240,17031030104,-87.6559864,41.9972773,"Eviction rate (% of renter-occupied households), 2018",0.48,1.0
3241,17031030200,-87.66523,41.9944414,"Eviction rate (% of renter-occupied households), 2018",0.31,1.0
3242,17031030300,-87.6725348,41.9943875,"Eviction rate (% of renter-occupied households), 2018",0.66,2.0
3243,17031030400,-87.6720788,41.9869515,"Eviction rate (% of renter-occupied households), 2018",0.61,1.0
3244,17031030500,-87.6649359,41.987226,"Eviction rate (% of renter-occupied households), 2018",0.27,1.0
3245,17031030601,-87.6549042,41.9888802,"Eviction rate (% of renter-occupied households), 2018",0.46,1.0
3246,17031030603,-87.6583979,41.9854762,"Eviction rate (% of renter-occupied households), 2018",0.23,0.0
3247,17031030604,-87.6525371,41.9856608,"Eviction rate (% of renter-occupied households), 2018",0.6,1.0
3248,17031030701,-87.6579659,41.9827453,"Eviction rate (% of renter-occupied households), 2018",0.97,2.0
3249,17031030702,-87.6548217,41.9806894,"Eviction rate (% of renter-occupied households), 2018",0.51,1.0
3250,17031030703,-87.6578708,41.9788748,"Eviction rate (% of renter-occupied households), 2018",0.38,1.0
3251,17031030706,-87.6509792,41.9804694,"Eviction rate (% of renter-occupied households), 2018",0.7,2.0
3252,17031030800,-87.664188,41.9799123,"Eviction rate (% of renter-occupied households), 2018",0.19,0.0
3253,17031030900,-87.6714454,41.9797951,"Eviction rate (% of renter-occupied households), 2018",0.0,0.0
3254,17031031000,-87.6711094,41.972437,"Eviction rate (% of renter-occupied households), 2018",0.25,0.0
3255,17031031100,-87.6638662,41.9726684,"Eviction rate (% of renter-occupied households), 2018",0.48,1.0
3256,17031031200,-87.657341,41.9727092,"Eviction rate (% of renter-occupied households), 2018",0.7,2.0
3257,17031031300,-87.6465298,41.9737646,"Eviction rate (% of renter-occupied households), 2018",0.14,0.0
3258,17031031400,-87.6424095,41.9584475,"Eviction rate (% of renter-occupied households), 2018",0.8,2.0
3259,17031031501,-87.6524344,41.9672885,"Eviction rate (% of renter-occupied households), 2018",0.51,1.0
3260,17031031502,-87.6523656,41.9636326,"Eviction rate (% of renter-occupied households), 2018",0.79,2.0
3261,17031031700,-87.6631954,41.9654466,"Eviction rate (% of renter-occupied households), 2018",0.59,1.0
3262,17031031800,-87.6706209,41.9670114,"Eviction rate (% of renter-occupied households), 2018",0.0,0.0
3263,17031031900,-87.6701841,41.963374,"Eviction rate (% of renter-occupied households), 2018",0.0,0.0
3264,17031032100,-87.6530179,41.9581538,"Eviction rate (% of renter-occupied households), 2018",0.55,1.0
3265,17031040100,-87.6829955,41.9854807,"Eviction rate (% of renter-occupied households), 2018",0.12,0.0
3266,17031040201,-87.6940005,41.9725804,"Eviction rate (% of renter-occupied households), 2018",0.16,0.0
3267,17031040202,-87.694096,41.9798549,"Eviction rate (% of renter-occupied households), 2018",0.28,1.0
3268,17031040300,-87.7019748,41.9768011,"Eviction rate (% of renter-occupied households), 2018",0.0,0.0
3269,17031040401,-87.6860816,41.9720667,"Eviction rate (% of renter-occupied households), 2018",0.19,0.0
3270,17031040402,-87.678818,41.972545,"Eviction rate (% of renter-occupied households), 2018",0.06,0.0
3271,17031040600,-87.6840181,41.9668338,"Eviction rate (% of renter-occupied households), 2018",0.13,0.0
