,GEOID,Longitude,Latitude,"binUninsured rate (% of residents), 2015-2019","binHomicide (crimes), 2017-2021","binMajor crime (crimes), 2016-2020","binViolent crime (crimes), 2016-2020","binEviction rate (% of renter-occupied households), 2018","binSeverely rent-burdened (% of renter-occupied housing units), 2015-2019","binTraffic crashes (number of crashes), 2021","binHigh school graduation rate (% of residents), 2015-2019","binCollege graduation rate (% of residents), 2015-2019","binUnemployment rate (%), 2015-2019","binMedian household income, 2015-2019","binPer capita income, 2015-2019","binPoverty rate (% of residents), 2015-2019","binDemographics, Non-Hispanic White (% of residents), 2016-2020","binPopulation (residents), 2015-2019",indicator,value
4070,17031040202,-87.694096,41.9798549,3.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",26.94444444
4071,17031040300,-87.7019748,41.9768011,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",17.70573566
4072,17031040401,-87.6860816,41.9720667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",5.283018868
4073,17031040402,-87.678818,41.972545,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",9.581564585
4074,17031040600,-87.6840181,41.9668338,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",15.01976285
4075,17031040700,-87.6940868,41.9668044,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0,3.0,0.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",19.36989498
4076,17031040800,-87.6922993,41.9631612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,3.0,0.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",13.27014218
4077,17031040900,-87.6838544,41.9631847,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",16.72240803
4078,17031050100,-87.676373,41.9578451,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",9.256449165
4079,17031050200,-87.6837168,41.9577405,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",11.12582781
4080,17031050300,-87.6915186,41.957678,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",15.28046422
4081,17031050500,-87.6835073,41.9504474,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",9.523809524
4082,17031050600,-87.6761813,41.9505466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",11.39534884
4083,17031050700,-87.6760595,41.945071,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",10.2739726
4084,17031050800,-87.6809279,41.9450095,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",5.93220339
4085,17031050900,-87.685778,41.9449466,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",5.050505051
4086,17031051000,-87.6857317,41.9413024,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",10.50847458
4087,17031051100,-87.6808266,41.9413652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",9.818181818
4088,17031051200,-87.6759521,41.9414214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",8.227848101
4089,17031051300,-87.6758403,41.9359961,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",22.33676976
4090,17031051400,-87.6809905,41.9357489,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",11.98830409
4091,17031060100,-87.6666112,41.9575311,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",15.82278481
4092,17031060200,-87.6715175,41.9579036,2.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",16.47361647
4093,17031060300,-87.6713317,41.9506061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",4.258443465
4094,17031060400,-87.6665364,41.9506732,0.0,0.0,1.0,0.0,,1.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",16.09195402
4095,17031060500,-87.6605008,41.95272,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",13.67521368
4096,17031060800,-87.6426489,41.953959,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",11.59777915
4097,17031060900,-87.6417784,41.9515166,1.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,2.0,3.0,0.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",8.593208593
4098,17031061000,-87.6519703,41.9492206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",17.15006305
4099,17031061100,-87.6568035,41.9491398,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",1.794871795
4100,17031061200,-87.6616427,41.9490599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",10.58315335
4101,17031061500,-87.6615447,41.9452818,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",7.761732852
4102,17031061800,-87.6471132,41.9464895,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",13.41681574
4103,17031061901,-87.6434599,41.9432367,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,3.0,0.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",22.21506761
4104,17031061902,-87.6358414,41.9431822,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",14.70439616
4105,17031062000,-87.6470786,41.9425769,0.0,0.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,2.0,3.0,0.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",21.13309353
4106,17031062100,-87.6517704,41.9426914,0.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",14.14868106
4107,17031062200,-87.656644,41.9425847,0.0,0.0,2.0,1.0,,1.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",17.42543171
4108,17031062300,-87.6614432,41.9416278,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",3.75
4109,17031062400,-87.6662882,41.9415556,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",22.85714286
4110,17031062500,-87.6711073,41.941488,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",13.73134328
4111,17031062600,-87.6709843,41.9359751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",8.959537572
4112,17031062700,-87.6661103,41.9360862,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",10.6
4113,17031062800,-87.6612648,41.9361586,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",12.46753247
4114,17031062900,-87.6564113,41.936237,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",13.69334619
4115,17031063000,-87.6515617,41.9363102,0.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",11.60714286
4116,17031063100,-87.6467799,41.9382319,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",14.44082519
4117,17031063200,-87.6346726,41.9389231,0.0,0.0,3.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,0.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",16.19744059
4118,17031063301,-87.643024,41.9345408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,3.0,1.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",9.683666882
4119,17031063302,-87.639854,41.9347647,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",13.06425916
4120,17031063303,-87.6346613,41.9347312,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",43.24324324
4121,17031063400,-87.64673,41.9346596,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",5.498721228
4122,17031070101,-87.6323247,41.9295225,1.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",22.45657568
4123,17031070102,-87.642202,41.9305829,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,3.0,0.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",16.86661962
4124,17031070103,-87.6426051,41.926811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,3.0,1.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",13.78091873
4125,17031070200,-87.646293,41.9290777,0.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",18.84858044
4126,17031070300,-87.6513102,41.9290463,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",11.12244898
4127,17031070400,-87.6561563,41.9289672,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,3.0,1.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",11.64936563
4128,17031070500,-87.6608922,41.9289455,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",24.90272374
4129,17031070600,-87.6656766,41.9287627,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",22.27848101
4130,17031070700,-87.6738022,41.9292624,0.0,0.0,3.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",5.445544554
4131,17031071000,-87.6559114,41.9217011,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",17.04545455
4132,17031071100,-87.6510614,41.9217778,0.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",20.03546099
4133,17031071200,-87.6462106,41.9218547,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",5.336426914
4134,17031071300,-87.6414578,41.9217794,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",16.61538462
4135,17031071400,-87.6295259,41.9227255,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",13.73056995
4136,17031071500,-87.6250924,41.9142425,0.0,0.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",11.24513619
4137,17031071600,-87.6411828,41.9164725,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",5.841924399
4138,17031071700,-87.6410718,41.9128666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",7.279693487
4139,17031071800,-87.645966,41.9145855,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",4.228855721
4140,17031080100,-87.6267897,41.9075537,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,3.0,3.0,0.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",9.664292981
4141,17031080201,-87.6310051,41.9094976,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",7.892004154
4142,17031080202,-87.6309008,41.9058588,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",14.36567164
4143,17031080300,-87.6357986,41.90749,0.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",14.85305798
4144,17031080400,-87.6409015,41.9074122,0.0,1.0,2.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",13.91712275
4145,17031081000,-87.6321089,41.9002655,1.0,0.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,2.0,3.0,2.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",18.61322842
4146,17031081100,-87.6291049,41.9002207,0.0,0.0,3.0,2.0,0.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",27.24692526
4147,17031081201,-87.626212,41.8991538,0.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",17.52822341
4148,17031081202,-87.6242374,41.9043769,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",17.89473684
4149,17031081300,-87.6207531,41.8983354,0.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",21.01328904
4150,17031081401,-87.6197175,41.8950347,0.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",26.40949555
4151,17031081402,-87.612931,41.8910215,0.0,0.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",19.80552712
4152,17031081403,-87.6132562,41.8894126,0.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,1.0,2.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",18.50173287
4153,17031081500,-87.62623,41.892559,0.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",18.74236874
4154,17031081600,-87.6288737,41.8921063,0.0,0.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",9.183064997
4155,17031081700,-87.6318681,41.8920668,0.0,1.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",13.20564516
4156,17031081800,-87.6377985,41.893257,0.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",11.86813187
4157,17031081900,-87.641487,41.89799,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",13.93034826
4158,17031090100,-87.8135847,42.0152551,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",18.75
4159,17031090200,-87.8130961,42.005594,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,0.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",22.20543807
4160,17031090300,-87.8163644,41.9991127,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,2.0,0.0,3.0,3.0,0.0,3.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",8.43373494
4161,17031100100,-87.7830136,41.989584,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",15.9334126
4162,17031100200,-87.7943145,41.9956583,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",14.81888035
4163,17031100300,-87.8044027,41.9887024,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,3.0,3.0,0.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",53.87673956
4164,17031100400,-87.8180411,41.9889687,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",11.66666667
4165,17031100500,-87.8197335,41.9780598,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",36.5448505
4166,17031100600,-87.7974007,41.9792049,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",12.39130435
4167,17031100700,-87.7976295,41.9721235,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",21.05263158
4168,17031110100,-87.7696729,41.9874756,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",24.18032787
4169,17031110200,-87.7734442,41.9800699,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,3.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",16.77148847
4170,17031110300,-87.7832349,41.9752907,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",10.4815864
4171,17031110400,-87.7726114,41.9729536,2.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",17.54617414
4172,17031110501,-87.7619249,41.9770023,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",21.65178571
4173,17031110502,-87.7598523,41.9702865,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",16.18569636
4174,17031120100,-87.7750065,42.0019817,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",19.78021978
4175,17031120200,-87.7576108,41.9945319,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",30.62015504
4176,17031120300,-87.740066,41.9911122,0.0,0.0,1.0,0.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",42.55319149
4177,17031120400,-87.7521624,41.9772355,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",12.32876712
4178,17031130100,-87.7208089,41.991104,1.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,3.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",15.58726674
4179,17031130200,-87.7328798,41.9809134,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,2.0,0,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",9.604519774
4180,17031130300,-87.7133915,41.9865589,3.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",24.58210423
4181,17031140100,-87.7057941,41.9710844,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",21.79327522
4182,17031140200,-87.7130043,41.9706949,3.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",23.0
4183,17031140301,-87.7231695,41.9692055,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",16.1849711
4184,17031140302,-87.7237891,41.9725485,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",13.46704871
4185,17031140400,-87.7389429,41.9715371,2.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",24.31077694
4186,17031140500,-87.7318319,41.9653619,3.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",13.88455538
4187,17031140601,-87.7258909,41.9646471,3.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",25.9047619
4188,17031140602,-87.7210166,41.964652,3.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3,"Severely rent-burdened (% of renter-occupied housing units), 2015-2019",15.09259259
